electrical_capacity;energy_source_level_1;energy_source_level_2;energy_source_level_3;technology;data_source;nuts_1_region;nuts_2_region;nuts_3_region;lon;lat;municipality;municipality_code;postcode;address;federal_state;commissioning_date;decommissioning_date;voltage_level;eeg_id;dso;dso_id;tso
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.81763035;49.09891993;;9276135.0;94267.0;;Brandenburg;1964-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.98111485;49.13259798;;9276113.0;93471.0;;Brandenburg;1964-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.06;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21A;11.83751155;48.32439279;Schwaig;9177133.0;85445.0;;Brandenburg;1964-01-01;;low voltage / medium voltage;;E-Werk Schweiger OHG;10000572.0;TenneT
0.02;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE14;DE142;8.948272741;48.46313452;;8416036.0;72108.0;;Baden-Württemberg;1964-01-01;;low voltage;;Energieversorgung Rottenburg am Neckar GmbH;10001877.0;TransnetBW
0.3;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE212;11.52310155;48.0780476;München;9162000.0;81479.0;;Brandenburg;1964-01-01;;medium voltage;;SWM Infrastruktur GmbH & Co. KG;10001016.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE24;DE246;11.67286395;50.04890632;;9472116.0;95460.0;;Brandenburg;1964-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.054;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.31062397;48.68000287;Aicha;9275111.0;94529.0;;Brandenburg;1964-01-14;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0575;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.73916845;48.04629928;Tittmoning;9189152.0;84529.0;;Brandenburg;1964-03-17;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.005;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.15687994;49.8110398;;9374168.0;92670.0;;Brandenburg;1964-03-26;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0175;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.59465083;48.91456911;;9272134.0;94151.0;;Brandenburg;1964-04-29;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
1.559;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.52121158;48.667723;Büchlberg;9275119.0;94124.0;;Brandenburg;1964-05-01;;medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0118;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.07978674;48.90984332;;9276116.0;94253.0;;Brandenburg;1964-05-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE24;DE24B;11.48527426;50.0264016;;9477142.0;95512.0;;Brandenburg;1964-05-14;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0147;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE227;11.99984882;48.54178316;;9274194.0;84079.0;;Brandenburg;1964-06-04;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.02;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.94324082;49.31301206;;9372124.0;93458.0;;Brandenburg;1964-06-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21A;12.158284;48.29027769;;9177115.0;84405.0;;Brandenburg;1964-06-12;;low voltage;;Stadtwerke Dorfen GmbH;10000712.0;TenneT
0.165;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE12;DE12C;8.42533968;48.46750463;Freudenstadt;8237028.0;72250.0;;Baden-Württemberg;1964-07-01;;low voltage;;Stadtwerke Freudenstadt GmbH & Co. KG;10000555.0;TransnetBW
0.018;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE214;12.61028534;48.20356888;;9171133.0;84577.0;;Brandenburg;1964-07-23;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
1.7;Renewable energy;Hydro;;Run-of-river;Amprion;DE2;DE27;DE27C;10.6714968;48.03585728;Wiedergeltingen;9778216.0;86879.0;;Bayern;1964-07-31;;medium voltage;;Stadtwerke Bad Wörishofen;10001388.0;Amprion
0.0165;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.81763035;49.09891993;;9276135.0;94267.0;;Brandenburg;1964-08-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0044;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE224;12.90662279;48.91490198;;9271116.0;94505.0;;Brandenburg;1964-08-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0135;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.76187454;48.98433462;;9278154.0;94362.0;;Brandenburg;1964-08-07;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0165;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.76187454;48.98433462;;9278154.0;94362.0;;Brandenburg;1964-08-07;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.004;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.98111485;49.13259798;;9276113.0;93471.0;;Brandenburg;1964-08-13;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.015;Renewable energy;Hydro;;Run-of-river;TenneT;DEA;DEA4;DEA46;9.039402535;52.40294472;;5770028.0;32469.0;;Nordrhein-Westfalen;1964-08-16;;low voltage;;Westfalen Weser Netz GmbH;10006808.0;TenneT
0.152;Renewable energy;Hydro;;Run-of-river;Amprion;DE2;DE27;DE27B;10.6416771;47.82168776;Biessenhofen;9777112.0;87640.0;;Bayern;1964-08-31;;low voltage;;Vereinigte Wertach-Elektrizitätswerke GmbH;10000140.0;Amprion
0.082;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE24;DE246;11.52274918;49.98058271;Heinersreuth;9472150.0;95500.0;;Brandenburg;1964-09-01;;low voltage;;Stadtwerke Bayreuth Energie und Wasser GmbH;10000933.0;TenneT
0.067;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.47732336;48.91143359;Neuschönau;9272146.0;94556.0;;Brandenburg;1964-09-04;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;11.89776741;49.07524701;;9375162.0;93164.0;;Brandenburg;1964-09-08;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0055;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.45329033;49.49084455;;9376151.0;92526.0;;Brandenburg;1964-09-10;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.035;Renewable energy;Hydro;;Run-of-river;TenneT;DE9;DE92;DE923;9.379806519;52.0178922;Emmerthal;3252005.0;31860.0;;Niedersachsen;1964-09-21;;low voltage;;GWS Stadtwerke Hameln GmbH;10001497.0;TenneT
0.01;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.88469107;49.16267052;;9372137.0;93444.0;;Brandenburg;1964-09-21;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.016;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.88776568;49.02642236;;9276128.0;94262.0;;Brandenburg;1964-09-23;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.009;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE226;11.69230512;48.97272183;;9273164.0;93339.0;;Brandenburg;1964-09-29;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0415;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;13.10920566;49.15834381;Lohberg;9372178.0;93470.0;;Brandenburg;1964-10-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.027;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;12.92202468;48.58108143;;9277142.0;94439.0;;Brandenburg;1964-10-06;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.04;Renewable energy;Hydro;;Run-of-river;Amprion;DEB;DEB1;DEB18;7.69696121;50.64480145;Mudenbach;7143267.0;57614.0;;Rheinland-Pfalz;1964-11-03;;low voltage;;Energienetze Mittelrhein GmbH & Co. KG;10001102.0;Amprion
0.004;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE234;11.58110164;49.53302618;;9371140.0;92268.0;;Brandenburg;1964-11-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.104;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;13.10920566;49.15834381;Lohberg;9372178.0;93470.0;;Brandenburg;1964-11-06;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.018;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.14920885;49.02780084;;9276129.0;94264.0;;Brandenburg;1964-11-09;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0185;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.76075087;48.75583417;;9272136.0;94089.0;;Brandenburg;1964-11-18;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.058;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.36461502;48.63596243;Tiefenbach;9275151.0;94113.0;;Brandenburg;1964-11-24;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.015;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.76802277;48.62233302;;9275156.0;94110.0;;Brandenburg;1964-11-25;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.037;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;11.98060799;49.14648001;Kallmünz;9375156.0;93183.0;;Brandenburg;1964-12-15;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;12.81311659;48.55735319;;9277111.0;94424.0;;Brandenburg;1964-12-28;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.026;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.19315756;49.4464201;;9376144.0;92507.0;;Brandenburg;1964-12-30;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.027;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.99321409;49.18804978;;9372113.0;93474.0;;Brandenburg;1965-01-01;;low voltage;;EW Geiger GmbH;10001115.0;TenneT
0.032;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.88776568;49.02642236;Kollnburg;9276128.0;94262.0;;Brandenburg;1965-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.017;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.88469107;49.16267052;;9372137.0;93444.0;;Brandenburg;1965-01-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0092;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.03963854;49.10292578;;9276120.0;94256.0;;Brandenburg;1965-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.64;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE12;DE12B;8.865143832;48.94267403;Mühlacker;8236040.0;75417.0;;Baden-Württemberg;1965-01-01;;medium voltage;;Stadtwerke Mühlacker GmbH;10000346.0;TransnetBW
0.0165;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.52121158;48.667723;;9275119.0;94124.0;;Brandenburg;1965-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0165;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE227;12.14041223;48.73728984;;9274153.0;84088.0;;Brandenburg;1965-01-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.015;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.88776568;49.02642236;;9276128.0;94262.0;;Brandenburg;1965-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.006;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21G;12.55025699;48.20508529;;9183136.0;84570.0;;Brandenburg;1965-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE25;DE25B;11.11624285;49.23115989;Roth-Eckersmühlen;9576143.0;91154.0;;Brandenburg;1965-01-01;;low voltage;;Stadtwerke Roth;10000192.0;TenneT
0.045;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22C;12.64212448;48.57457845;Reisbach;9279134.0;94419.0;;Brandenburg;1965-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.43;Renewable energy;Hydro;;Run-of-river;TenneT;DE9;DE92;DE925;9.841099253;52.24179202;Sarstedt;3254028.0;31157.0;;Niedersachsen;1965-01-01;;medium voltage;;Avacon Netz GmbH;10010461.0;TenneT
0.0105;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;13.00110629;49.25563504;;9372144.0;93453.0;;Brandenburg;1965-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.012;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE214;12.61028534;48.20356888;;9171133.0;84577.0;;Brandenburg;1965-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0055;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.4515954;49.22487129;;9373159.0;92369.0;;Brandenburg;1965-01-14;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.123;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE24;DE248;11.06433166;49.72250583;Forchheim;9474126.0;91301.0;;Brandenburg;1965-01-22;;low voltage;;Stadtwerke Forchheim GmbH;10000591.0;TenneT
0.02;Renewable energy;Hydro;;Run-of-river;Amprion;DEB;DEB2;DEB25;6.853683891;49.83014389;Klüsserath;7235063.0;54340.0;;Rheinland-Pfalz;1965-01-25;;low voltage;;Westnetz GmbH;10003764.0;Amprion
0.253;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;13.0730923;48.45053798;Bad Birnbach;9277113.0;84364.0;;Brandenburg;1965-02-01;;medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0185;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.62723824;48.64982329999999;;9275126.0;94051.0;;Brandenburg;1965-03-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.026;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;13.10920566;49.15834381;;9372178.0;93470.0;;Brandenburg;1965-03-29;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.58402109;49.02133707;;9373121.0;92345.0;;Brandenburg;1965-03-30;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE224;12.90662279;48.91490198;;9271116.0;94505.0;;Brandenburg;1965-04-09;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.008;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.41926719;49.17678002;;9373146.0;92360.0;;Brandenburg;1965-04-22;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.041;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.27933819;49.06631425;Lindberg;9276130.0;94227.0;;Brandenburg;1965-05-04;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.009;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.94324082;49.31301206;;9372124.0;93458.0;;Brandenburg;1965-05-13;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.76802277;48.62233302;;9275156.0;94110.0;;Brandenburg;1965-05-25;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.76187454;48.98433462;;9278154.0;94362.0;;Brandenburg;1965-06-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
1.13;Renewable energy;Hydro;;Run-of-river;50Hertz;DED;DED2;DED2F;13.63474481;51.00745871;Freital;14628110.0;1705.0;;Sachsen;1965-07-01;;medium voltage;;ENSO NETZ GmbH;10001874.0;50Hertz
0.0042;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.61895225;49.16042792;;9373160.0;92358.0;;Brandenburg;1965-07-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
4.4;Renewable energy;Hydro;;Run-of-river;Amprion;DEA;DEA5;DEA59;7.887354509;51.11935882;Attendorn;5966004.0;57439.0;;Nordrhein-Westfalen;1965-07-01;;medium voltage;;BIGGE ENERGIE GmbH & Co. KG;10003897.0;Amprion
0.08;Renewable energy;Hydro;;Run-of-river;TenneT;DEA;DEA4;DEA45;8.959054569;52.12216236;Kalletal;5766036.0;32689.0;;Nordrhein-Westfalen;1965-07-15;;low voltage;;Stadtwerke Lippe-Weser Service GmbH & Co. KG;10003999.0;TenneT
0.034;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.4174323;49.40927958;Dieterskirchen;9376122.0;92542.0;;Brandenburg;1965-07-16;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.32206609;49.24221195;;9376117.0;92436.0;;Brandenburg;1965-09-13;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.71396971;47.97824066;;9189150.0;83373.0;;Brandenburg;1965-10-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0791;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21K;11.85803027;47.91721294;Feldkirchen-Westerham;9187130.0;83620.0;;Brandenburg;1965-11-09;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.31062397;48.68000287;;9275111.0;94529.0;;Brandenburg;1965-11-09;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;Amprion;DEB;DEB3;DEB3H;7.943973839;49.16091361;Wernersberg;7337083.0;76857.0;;Rheinland-Pfalz;1965-11-09;;low voltage;;Stadtwerke Annweiler;10000301.0;Amprion
0.085;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE13;DE134;8.158867165;48.55442408;Ottenhöfen;8317102.0;77883.0;;Baden-Württemberg;1965-11-15;;low voltage;;Überlandwerk Mittelbaden GmbH & Co. KG;10001904.0;TransnetBW
0.015;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.5985742;48.73273755;;9272151.0;94065.0;;Brandenburg;1965-11-16;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0175;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.40504418;48.8160663;;9278123.0;94333.0;;Brandenburg;1965-12-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.40504418;48.8160663;;9278123.0;94333.0;;Brandenburg;1965-12-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.40504418;48.8160663;;9278123.0;94333.0;;Brandenburg;1965-12-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.127;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.81470668;49.1676278;Blaibach;9372115.0;93476.0;;Brandenburg;1965-12-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.048;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.76802277;48.62233302;Wegscheid;9275156.0;94110.0;;Brandenburg;1965-12-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.40504418;48.8160663;;9278123.0;94333.0;;Brandenburg;1965-12-07;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0055;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.143713;48.50267621;;9275125.0;94542.0;;Brandenburg;1965-12-15;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.15309485;49.54396129;;9376150.0;92533.0;;Brandenburg;1965-12-23;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0088;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.143713;48.50267621;;9275125.0;94542.0;;Brandenburg;1965-12-23;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.2;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21K;12.01591182;47.87472388;Bad Aibling;9187117.0;83043.0;;Brandenburg;1965-12-31;;low voltage;;Stadtwerke Bad Aibling;10001093.0;TenneT
0.12;Renewable energy;Hydro;;Run-of-river;TenneT;DE9;DE91;DE91C;10.33739832;51.63262054;Herzberg - Scharzfeld;3159019.0;37412.0;;Niedersachsen;1966-01-01;;low voltage;;Harz Energie Netz GmbH;10002813.0;TenneT
0.05;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.51314211;48.85693154;Hohenau;9272127.0;94545.0;;Brandenburg;1966-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;13.00110629;49.25563504;;9372144.0;93453.0;;Brandenburg;1966-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.043;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.73916845;48.04629928;Tittmoning;9189152.0;84529.0;;Brandenburg;1966-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.25;Renewable energy;Hydro;;Run-of-river;TenneT;DE9;DE91;DE916;10.39641421;51.87814571;Goslar - Oker;3153017.0;38644.0;;Niedersachsen;1966-01-01;;medium voltage;;Harz Energie Netz GmbH;10002813.0;TenneT
0.008;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.73916845;48.04629928;;9189152.0;84529.0;;Brandenburg;1966-01-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.088;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.73916845;48.04629928;Tittmoning;9189152.0;84529.0;;Brandenburg;1966-01-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.73916845;48.04629928;Tittmoning;9189152.0;84529.0;;Brandenburg;1966-01-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.01;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.73916845;48.04629928;;9189152.0;84529.0;;Brandenburg;1966-01-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.73916845;48.04629928;;9189152.0;84529.0;;Brandenburg;1966-01-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.13;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.68841412;48.73028682;Jandelsbrunn;9272129.0;94118.0;;Brandenburg;1966-01-12;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.046;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22C;12.64069732;48.69949744;Pilsting;9279132.0;94431.0;;Brandenburg;1966-02-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.88776568;49.02642236;;9276128.0;94262.0;;Brandenburg;1966-02-04;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE224;12.90662279;48.91490198;;9271116.0;94505.0;;Brandenburg;1966-02-09;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.013;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE228;13.31572647;48.52105402;;9275122.0;94081.0;;Brandenburg;1966-02-10;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE219;11.59984341;48.91251272;;9176112.0;93336.0;;Brandenburg;1966-02-23;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.08;Renewable energy;Hydro;;Run-of-river;Amprion;DEB;DEB1;DEB1B;7.81055511;50.70306969;Marienstatt;7143299.0;57629.0;;Rheinland-Pfalz;1966-02-28;;low voltage;;Energienetze Mittelrhein GmbH & Co. KG;10001102.0;Amprion
0.0045;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.85499264;49.30860992;;9372126.0;93437.0;;Brandenburg;1966-03-11;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0185;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE226;11.85082279;48.76505085;;9273172.0;93354.0;;Brandenburg;1966-03-30;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
